,r_distance
170221,1548.92
170222,969.333
170223,1132.4
170224,462.339
170225,1188.41
170226,1325.81
170227,235.134
170228,958.139
170229,389.413
170230,1138.91
170231,737.938
170232,1797.66
170233,2909.73
170234,58.6662
170235,336.543
170236,402.972
170237,1458.12
170238,359.983
170239,3653.01
170240,455.523
170241,277.071
170242,1182.09
170243,1512.88
170244,1088.09
170245,1430.98
170246,2273.62
170247,913.481
170248,533.573
170249,215.192
170250,2028.99
170251,944.624
170252,743.015
170253,1657.51
170254,364.339
170255,1154.38
170256,162.741
170257,1310.87
170258,938.745
170259,3672.37
170260,2107.33
170261,180.359
170262,2500.77
170263,276.03
170264,554.8566
170265,301.395
170266,409.317
170267,110.71
170268,191.035
170269,2781.41
170270,410.186
170271,3787.29
170272,1579.66
170273,519.256
170274,273.609
170275,369.895
170276,1117.42
170277,388.378
170278,1529.09
170279,946.152
170280,6503.78
170281,826.63
170282,1188.87
170283,946.706
170284,1873.35
170285,392.153
170286,316.474
170287,280.4335
170288,301.976
170289,1486.91
170290,360.766
170291,341.238
170292,343.224
170293,847.983
170294,2829.31
170295,990.857
170296,277.836
170297,200.451
170298,881.88
170299,2207.56
170300,696.833
170301,1792.27
170302,3097.75
170303,4228.27
170304,1348.35
170305,2043.26
170306,223.54
170307,217.806
170308,1286.08
170309,828.346
170310,1951.22
170311,903.731
170312,332.89
170313,2344.1
170314,342.058
170315,291.794
170316,506.935
170317,353.11
170318,962.303
170319,995.379
170320,1225.06
170321,887.062
170322,207.0885
170323,268.433
170324,502.682
170325,1425.89
170326,1045.51
170327,1387.96
170328,1002.37
170329,5812.66
170330,1471.32
170331,2362.68
170332,734.077
170333,2170.74
170334,1616.94
170335,329.834
170336,1149.95
170337,501.809
170338,332.253
170339,1501.38
170340,429.38
170341,1687.91
170342,1726.09
170343,457.472
170344,173.558
170345,119.14
170346,3889.6
170347,3000.44
170348,996.324
170349,2218.99
170350,1221.71
170351,335.396
170352,225.578
170353,451.397
170354,623.115
170355,369.99
170356,237.442
170357,2927.69
170358,6093.73
170359,132.131
170360,2023.39
170361,248.266
170362,1424.03
170363,744.042
170364,382.449
170365,2550.0
170366,141.422
170367,590.034
170368,222.478
170369,1429.47
170370,2620.55
170371,839.977
170372,436.065
170373,465.216
170374,367.97
170375,2302.88
170376,1979.63
170377,1369.21
170378,1388.6
170379,591.1996666666668
170380,273.984
170381,639.88
170382,252.889
170383,1163.31
170384,2089.16
170385,445.0745
170386,390.488
170387,1339.98
170388,568.644
170389,1868.6
170390,1570.1
170391,964.542
170392,5488.02
170393,1990.28
170394,1082.37
170395,2156.18
170396,333.867
170397,502.343
170398,709.351
170399,1276.21
170400,1669.27
170401,423.276
170402,1570.06
170403,392.886
170404,388.281
170405,226.017
170406,323.169
170407,1981.53
170408,862.277
170409,162.069
170410,960.888
170411,1978.245
170412,992.048
170413,666.908
170414,1250.57
170415,833.476
170416,2530.47
170417,540.624
170418,579.293
170419,2084.51
170420,116.496
170421,1625.48
170422,1017.9
170423,545.137
170424,455.402
170425,1103.22
170426,362.509
170427,1323.55
170428,945.264
170429,408.738
170430,1181.84
170431,1162.01
170432,188.199
170433,299.555
170434,497.609
170435,2524.0
170436,4498.29
170437,1948.99
170438,202.569
170439,1231.94
170440,182.404
170441,1059.09
170442,403.324
170443,394.205
170444,278.399
170445,2589.08
170446,468.286
170447,204.435
170448,710.509
170449,1133.1550000000002
170450,2372.31
170451,1489.16
170452,476.994
170453,432.498
170454,2261.71
170455,1490.32
170456,1350.22
170457,1386.84
170458,300.043
170459,1134.0
170460,1162.45
170461,3081.82
170462,984.209
170463,216.436
170464,271.473
170465,232.79
170466,2793.715
170467,596.411
170468,2632.66
170469,1806.46
170470,2505.97
170471,3545.26
170472,198.463
170473,2378.46
170474,344.819
170475,498.493
170476,1499.72
170477,543.17
170478,528.157
170479,610.785
170480,238.322
170481,1159.99
170482,2392.47
170483,331.645
170484,3227.24
170485,1654.1
170486,485.176
170487,220.226
170488,1285.77
170489,429.227
170490,244.67
170491,218.762
170492,1873.92
170493,2559.61
170494,1029.52
170495,1703.67
170496,2468.0
170497,321.154
170498,1114.16
170499,2151.61
170500,127.235
170501,226.548
170502,4759.26
170503,1515.61
170504,1400.04
170505,667.405
170506,1918.15
170507,1043.76
170508,1167.07
170509,3466.76
170510,2653.56
170511,390.805
170512,304.738
170513,1329.57
170514,831.526
170515,243.667
170516,5983.67
170517,1271.54
170518,287.226
170519,956.6448
170520,458.851
170521,309.691
170522,3188.67
170523,1340.34
170524,736.556
170525,366.504
170526,1614.54
170527,202.49
170528,631.329
170529,987.618
170530,1391.99
170531,1701.2
170532,1550.42
170533,183.082
170534,1397.25
170535,384.938
170536,1339.13
170537,337.944
170538,2557.61
170539,1555.56
170540,749.227
170541,1073.23
170542,571.994
170543,1330.17
170544,289.525
170545,727.931
170546,332.32950000000005
170547,377.303
170548,440.406
170549,1119.52
170550,224.829
170551,1814.2
170552,2731.21
170553,1359.6
170554,697.825
170555,300.453
170556,1263.97
170557,901.3375
170558,301.428
170559,1486.34
170560,876.042
170561,1267.7
170562,1239.9250000000002
170563,236.693
170564,3456.62
170565,213.262
170566,1281.44
170567,2590.76
170568,381.631
170569,997.676
170570,891.666
170571,912.033
170572,1181.65
170573,2373.38
170574,332.038
170575,291.34
170576,897.739
170577,650.213
170578,825.562
170579,1073.44
170580,1166.96
170581,471.673
170582,756.469
170583,1507.84
170584,401.291
170585,161.05014285714287
170586,1684.455
170587,1962.33
170588,1038.65
170589,518.029
170590,325.81
170591,2268.37
170592,1793.34
170593,214.925
170594,928.178
170595,1216.63
170596,155.388
170597,442.086
170598,396.172
170599,230.009
170600,113.465
170601,405.48
170602,3405.44
170603,808.908
170604,1680.34
170605,1412.78
170606,1877.11
170607,2190.79
170608,2810.8775
170609,1102.89
170610,118.08
170611,1064.79
170612,4466.88
170613,744.859
170614,1826.85
170615,1192.9
170616,465.874
170617,1201.32
170618,1550.65
170619,1019.05
170620,1413.92
170621,370.12
170622,2124.1
170623,300.85900000000004
170624,270.321
170625,312.995
170626,400.078
170627,355.301
170628,1934.08
170629,2917.11
170630,1221.0228571428572
170631,1253.93
170632,1242.73
170633,387.66
170634,840.291
170635,3086.68
170636,583.933
170637,457.112
170638,2069.85
170639,803.076
170640,1151.55
170641,1708.75
170642,432.261
170643,310.008
170644,1418.87
170645,2033.49
170646,832.788
170647,950.444
170648,1356.4
170649,1544.65
170650,550.124
170651,669.13
170652,2909.93
170653,226.0038
170654,1035.42
170655,1342.33
170656,635.81
170657,125.846
170658,993.185
170659,1569.31
170660,511.231
170661,371.794
170662,2240.57
170663,263.211
170664,188.0845
170665,1291.9
170666,507.512
170667,595.537
170668,952.9255
170669,2736.03
170670,552.025
170671,2537.74
170672,641.258
170673,676.634
170674,816.054
170675,948.3535
170676,741.242
170677,710.181
170678,333.91
170679,178.37
170680,340.66
170681,699.303
170682,1609.35
170683,1760.0
170684,1474.16
170685,1304.34
170686,1452.41
170687,2380.18
170688,375.372
170689,1904.82
170690,117.574
170691,487.973
170692,731.456
170693,2591.55
170694,1010.1
170695,168.258
170696,295.885
170697,986.608
170698,5168.65
170699,1452.34
170700,285.323
170701,584.2836666666667
170702,957.415
170703,319.919
170704,1397.22
170705,496.449
170706,816.391
170707,1555.72
170708,1120.18
170709,324.403
170710,2829.37
170711,699.723
170712,307.088
170713,814.957
170714,1018.28
170715,913.343
170716,427.809
170717,5338.76
170718,768.641
170719,324.251
170720,764.748
170721,1362.24
170722,1982.02
170723,1210.78
170724,1176.47
170725,1111.84
170726,358.668
170727,3450.23
170728,417.598
170729,131.597
170730,1024.17
170731,246.265
170732,2141.49
170733,1369.85
170734,865.708
170735,2752.84
170736,404.661
170737,444.803
170738,1577.18
170739,326.295
170740,6196.44
170741,1032.22
170742,557.2
170743,686.568
170744,1795.91
170745,1948.78
170746,919.708
170747,1222.93
170748,401.161
170749,347.615
170750,695.806
170751,201.808
170752,329.764
170753,898.427
170754,280.749
170755,1412.51
170756,758.349
170757,541.033
170758,484.729
170759,186.408
170760,2907.56
170761,846.391
170762,3060.38
170763,2203.9
170764,371.718
170765,484.923
170766,1994.69
170767,240.303
170768,185.989
170769,246.793
170770,799.25
170771,1375.3
170772,320.109
170773,4004.18
170774,1256.45
170775,517.756
170776,710.974
170777,1764.92
170778,3084.44
170779,611.705
170780,186.265
170781,2894.48
170782,665.536
170783,345.054
170784,752.834
170785,1192.91
170786,510.3805
170787,390.96
170788,292.773
170789,470.904
170790,469.978
170791,1151.99
170792,1603.65
170793,2033.17
170794,435.539
170795,1225.61
170796,526.407
170797,251.773
170798,1508.68
170799,2100.64
170800,198.5
170801,3388.9
170802,273.1634
170803,155.884
170804,5287.34
170805,543.528
170806,192.057
170807,1107.11
170808,662.973
170809,225.856
170810,1939.74
170811,216.675
170812,2087.53
170813,510.5915
170814,319.394
170815,1390.23
170816,109.374
170817,515.052
170818,257.6565
170819,274.74350000000004
170820,397.641
170821,378.133
170822,978.278
170823,2306.6
170824,989.465
170825,1376.98
170826,628.686
170827,2311.48
170828,1223.22
170829,441.943
170830,398.32
170831,2432.68
170832,205.283
170833,324.77
170834,892.312
170835,374.774
170836,687.869
170837,376.605
170838,354.635
170839,702.851
170840,1518.28
170841,348.311
170842,1315.62
170843,320.893
170844,771.7975
170845,1089.34
170846,1963.08
170847,1001.42
170848,2011.22
170849,703.482
170850,1939.8
170851,1151.8225
170852,312.748
170853,665.802
170854,1691.51
170855,477.872
170856,1853.57
170857,659.975
170858,186.082
170859,321.383
170860,1850.24
170861,1743.07
170862,377.746
170863,1483.76
170864,3001.93
170865,694.065
170866,2113.28
170867,3357.61
170868,2070.07
170869,1286.11
170870,1904.82
170871,2621.78
170872,283.681
170873,1737.57
170874,426.451
170875,1134.03
170876,203.318
170877,3102.75
170878,804.004
170879,1632.92
170880,319.754
170881,2239.64
170882,252.566
170883,1736.21
170884,2050.48
170885,1403.69
170886,2379.39
170887,1207.46
170888,1272.44
170889,669.023
170890,1369.59
170891,378.081
170892,1646.78
170893,683.165
170894,268.224
170895,1356.8
170896,580.924
170897,386.78
170898,226.198
170899,364.384
170900,3435.69
170901,349.12699999999995
170902,255.368
170903,885.566
170904,3399.73
170905,181.166
170906,4168.95
170907,2001.89
170908,2691.03
170909,1178.41
170910,434.307
170911,827.338
170912,3005.07
170913,3395.7
170914,329.377
170915,179.832
170916,139.125
170917,496.497
170918,1072.83
170919,255.028
170920,821.627
170921,670.53
170922,1478.88
170923,246.737
170924,1801.9
170925,646.916
170926,957.543
170927,923.687
170928,1264.86
170929,250.501
170930,1260.56
170931,851.152
170932,699.788
170933,1836.04
170934,247.793
170935,244.8785
170936,323.201
170937,319.233
170938,351.919
170939,539.073
170940,487.225
170941,472.7765
170942,374.656
170943,481.785
170944,231.671
170945,1195.01
170946,2360.06
170947,744.092
170948,180.889
170949,279.99
170950,1495.36
170951,125.58
170952,280.733
170953,439.543
170954,223.758
170955,2087.66
170956,1012.62
170957,534.932
170958,2415.54
170959,326.533
170960,286.96
170961,1845.34
170962,468.36
170963,399.724
170964,694.726
170965,873.41
170966,3695.76
170967,737.526
170968,461.406
170969,3830.24
170970,311.017
170971,1075.39
170972,1275.53
170973,928.912
170974,652.205
170975,265.64
170976,987.317
170977,1058.12
170978,196.927
170979,1276.27
170980,1775.91
170981,462.8855
170982,1196.8
170983,1221.94
170984,2144.89
170985,1252.48
170986,1934.39
170987,2819.37
170988,1782.98
170989,1575.64
170990,224.196
170991,272.546
170992,327.842
170993,314.855
170994,1601.95
170995,1528.15
170996,467.348
170997,3242.89
170998,422.678
170999,1160.81
171000,636.793
171001,287.828
171002,1483.01
171003,1474.27
171004,345.845
171005,1363.19
171006,332.014
171007,507.266
171008,6460.57
171009,341.978
171010,1980.43
171011,1121.26
171012,464.703
171013,443.227
171014,836.8354999999999
171015,3991.615
171016,3080.01
171017,1094.12
171018,751.094
171019,2468.25
171020,403.145
171021,3240.28
171022,5409.14
171023,370.386
171024,2052.27
171025,653.586
171026,1146.68
171027,302.099
171028,1883.59
171029,258.635
171030,864.519
171031,1138.4
171032,2603.35
171033,346.443
171034,893.776
171035,1450.36
171036,343.994
171037,1005.88
171038,2083.41
171039,1545.13
171040,2423.93
171041,433.754
171042,322.324
171043,934.864
171044,1553.43
171045,3025.76
171046,751.132
171047,367.501
171048,1683.575
171049,287.385
171050,334.58
171051,488.797
171052,429.79
171053,1773.01
171054,662.733
171055,1259.47
171056,1247.96
171057,222.803
171058,535.549
171059,271.546
171060,803.99
171061,5888.34
171062,1008.68
171063,175.201
171064,4497.44
171065,961.417
171066,2321.7
171067,924.635
171068,250.218
171069,236.629
171070,864.257
171071,2021.13
171072,637.733
171073,1822.68
171074,905.975
171075,1393.5
171076,193.486
171077,285.159
171078,812.023
171079,329.195
171080,1233.74
171081,3261.8
171082,435.929
171083,1159.6
171084,368.556
171085,591.67
171086,386.997
171087,270.152
171088,840.695
171089,2776.15
171090,468.77
171091,191.65
171092,355.237
171093,153.198
171094,505.33
171095,896.238
171096,260.741
171097,467.987
171098,394.523
171099,337.02
171100,1604.99
171101,356.385
171102,211.887
171103,1551.86
171104,1812.64
171105,1415.36
171106,1446.54
171107,1913.42
171108,339.564
171109,308.398
171110,757.676
171111,877.765
171112,1024.35
171113,377.324
171114,181.562
171115,127.67
171116,359.4705
171117,1070.66
171118,1253.99
171119,131.565
171120,247.082
171121,317.889
171122,435.548
171123,1169.56
171124,1089.87
171125,2073.61
171126,1486.838
171127,2064.15
171128,1180.85
171129,225.385
171130,1594.99
171131,2297.5
171132,3892.1
171133,2240.01
171134,305.04
171135,587.295
171136,191.9
171137,279.064
171138,293.881
171139,598.993
171140,1311.07
171141,1398.93
171142,711.582
171143,199.451
171144,1561.48
171145,429.365
171146,2589.485
171147,735.117
171148,995.231
171149,1711.16
171150,1017.28
171151,2871.87
171152,299.026
171153,545.29
171154,390.603
171155,785.329
171156,3509.51
171157,517.188
171158,771.391
171159,1490.03
171160,382.219
171161,1054.24
171162,1464.55
171163,370.52
171164,895.107
171165,1686.14
171166,1775.59
171167,851.0509999999999
171168,166.52
171169,297.965
171170,859.347
171171,812.124
171172,2177.43
171173,343.167
171174,582.018
171175,1255.0
171176,525.299
171177,281.877
171178,298.059
171179,882.236
171180,951.611
171181,1595.85
171182,222.549
171183,383.909
171184,1088.99
171185,1406.13
171186,292.012
171187,1010.65
171188,1510.18
171189,970.686
171190,1906.78
171191,649.823
171192,3411.67
171193,1544.15
171194,1532.74
171195,1053.69
171196,849.642
171197,1038.25
171198,1563.7975
171199,695.901
171200,1084.72
171201,254.858
171202,1352.01
171203,405.17
171204,246.813
171205,108.219
171206,937.308
171207,1010.92
171208,434.151
171209,267.688
171210,341.158
171211,786.319
171212,100.989
171213,431.164
171214,1909.51
171215,367.834
171216,463.595
171217,1261.82
171218,3008.91
171219,367.784
171220,346.526
171221,236.697
171222,1035.21
171223,1096.57
171224,301.434
171225,1163.63
171226,1272.82
171227,702.095
171228,298.243
171229,356.947
171230,479.189
171231,1826.17
171232,560.97
171233,1122.28
171234,1096.85
171235,1253.17
171236,955.46
171237,391.472
171238,260.848
171239,368.378
171240,277.406
171241,586.846
171242,3294.29
171243,412.239
171244,1214.05
171245,1805.48
171246,2165.95
171247,1413.92
171248,2074.04
171249,284.468
171250,419.824
171251,198.455
171252,1333.16
171253,263.137
171254,1945.68
171255,286.954
171256,200.544
171257,307.121
171258,725.1
171259,481.508
171260,296.942
171261,2577.65
171262,577.091
171263,80.2169
171264,436.902
171265,1043.97
171266,1562.32
171267,274.098
171268,1975.01
171269,512.552
171270,1463.49
171271,1772.22
171272,662.44
171273,332.179
171274,272.552
171275,4273.2
171276,4970.4
171277,1161.57
171278,1193.89
171279,324.886
171280,2586.32
171281,157.275
171282,319.696
171283,223.714
171284,1096.06
171285,1259.17
171286,2028.13
171287,514.506
171288,1070.47
171289,770.958
171290,384.086
171291,262.107
171292,854.075
171293,178.423
171294,3894.63
171295,149.872
171296,390.082
171297,361.367
171298,310.734
171299,1186.44
171300,2166.72
171301,565.897
171302,1721.01
171303,521.151
171304,1284.24
171305,231.924
171306,724.922
171307,1127.08
171308,1612.13
171309,1390.18
171310,1385.8
171311,247.406
171312,1837.94
171313,1542.71
171314,937.113
171315,318.243
171316,1459.2655
171317,957.501
171318,544.196
171319,2939.16
171320,2146.36
171321,152.489
171322,404.489
171323,287.52
171324,260.252
171325,291.395
171326,481.868
171327,2172.79
171328,2361.64
171329,1994.1
171330,522.276
171331,679.7
171332,3870.06
171333,2767.2
171334,1309.76
171335,952.26
171336,383.741
171337,1960.43
171338,1036.63
171339,1263.44
171340,1179.445
171341,425.581
171342,288.67
171343,3098.28
