,total_cases
156680,1.0
156681,1.0
156682,2.0
156683,2.0
156684,2.0
156685,3.0
156686,3.0
156687,3.0
156688,3.0
156689,5.0
156690,5.0
156691,6.0
156692,7.0
156693,7.0
156694,7.0
156695,10.0
156696,10.0
156697,12.0
156698,12.0
156699,14.0
156700,14.0
156701,14.0
156702,15.0
156703,19.0
156704,19.0
156705,19.0
156706,29.0
156707,32.0
156708,32.0
156709,32.0
156710,66.0
156711,66.0
156712,92.0
156713,107.0
156714,140.0
156715,162.0
156716,174.0
156717,213.0
156718,237.0
156719,275.0
156720,318.0
156721,375.0
156722,375.0
156723,442.0
156724,533.0
156725,592.0
156726,678.0
156727,778.0
156728,852.0
156729,930.0
156730,930.0
156731,1111.0
156732,1164.0
156733,1365.0
156734,1526.0
156735,1660.0
156736,1818.0
156737,1964.0
156738,1964.0
156739,2289.0
156740,2591.0
156741,2591.0
156742,2728.0
156743,3138.0
156744,3138.0
156745,3378.0
156746,3634.0
156747,3826.0
156748,3976.0
156749,4146.0
156750,4346.0
156751,4346.0
156752,4521.0
156753,4800.0
156754,5026.0
156755,5173.0
156756,5310.0
156757,5499.0
156758,5714.0
156759,5866.0
156760,6081.0
156761,6081.0
156762,6242.0
156763,6427.0
156764,6582.0
156765,6730.0
156766,6879.0
156767,7007.0
156768,7220.0
156769,7435.0
156770,7740.0
156771,8020.0
156772,8020.0
156773,8416.0
156774,8580.0
156775,8698.0
156776,8796.0
156777,8887.0
156778,8887.0
156779,8982.0
156780,9257.0
156781,9314.0
156782,9320.0
156783,9372.0
156784,9500.0
156785,9573.0
156786,9689.0
156787,9689.0
156788,9767.0
156789,9767.0
156790,9894.0
156791,9997.0
156792,10084.0
156793,10204.0
156794,10204.0
156795,10250.0
156796,10250.0
156797,10316.0
156798,10417.0
156799,10527.0
156800,10527.0
156801,10527.0
156802,10762.0
156803,10992.0
156804,10992.0
156805,11127.0
156806,11237.0
156807,11302.0
156808,11302.0
156809,11385.0
156810,11424.0
156811,11496.0
156812,11579.0
156813,11579.0
156814,11579.0
156815,11644.0
156816,11738.0
156817,11738.0
156818,11780.0
156819,11780.0
156820,11850.0
156821,11894.0
156822,11894.0
156823,11956.0
156824,12033.0
156825,12033.0
156826,12115.0
156827,12162.0
156828,12211.0
156829,12314.0
156830,12410.0
156831,12485.0
156832,12546.0
156833,12582.0
156834,12623.0
156835,12682.0
156836,12836.0
156837,12903.0
156838,12974.0
156839,12974.0
156840,13045.0
156841,13082.0
156842,13189.0
156843,13189.0
156844,13189.0
156845,13189.0
156846,13189.0
156847,13189.0
156848,13189.0
156849,13189.0
156850,13407.0
156851,13437.0
156852,13437.0
156853,13470.0
156854,13470.0
156855,13470.0
156856,13516.0
156857,13532.0
156858,13532.0
156859,13532.0
156860,13535.0
156861,13535.0
156862,13535.0
156863,13555.0
156864,13555.0
156865,13555.0
156866,13576.0
156867,13578.0
156868,13578.0
156869,13592.0
156870,13604.0
156871,13606.0
156872,13610.0
156873,13613.0
156874,13640.0
156875,13646.0
156876,13653.0
156877,13657.0
156878,13658.0
156879,13660.0
156880,13660.0
156881,13668.0
156882,13668.0
156883,13670.0
156884,13673.0
156885,13682.0
156886,13685.0
156887,13691.0
156888,13691.0
156889,13697.0
156890,13697.0
156891,13700.0
156892,13700.0
156893,13711.0
156894,13724.0
156895,13724.0
156896,13728.0
156897,13728.0
156898,13733.0
156899,13733.0
156900,13742.0
156901,13742.0
156902,13747.0
156903,13765.0
156904,13777.0
156905,13804.0
156906,13804.0
156907,13804.0
156908,13819.0
156909,13866.0
156910,13905.0
156911,13996.0
156912,14033.0
156913,14090.0
156914,14155.0
156915,14205.0
156916,14301.0
156917,14346.0
156918,14401.0
156919,14498.0
156920,14626.0
156921,14728.0
156922,15047.0
156923,15153.0
156924,15299.0
156925,15530.0
156926,15839.0
156927,16052.0
156928,16187.0
156929,16431.0
156930,16649.0
156931,16864.0
156932,17068.0
156933,17404.0
156934,17627.0
156935,17810.0
156936,18045.0
156937,18254.0
156938,18535.0
156939,18884.0
156940,19196.0
156941,19468.0
156942,19747.0
156943,20084.0
156944,20296.0
156945,20468.0
156946,20844.0
156947,21147.0
156948,21386.0
156949,21591.0
156950,21864.0
156951,22082.0
156952,22265.0
156953,22621.0
156954,22823.0
156955,22990.0
156956,23100.0
156957,23316.0
156958,23572.0
156959,23846.0
156960,24058.0
156961,24341.0
156962,24588.0
156963,24694.0
156964,24888.0
156965,25060.0
156966,25238.0
156967,25500.0
156968,25730.0
156969,25882.0
156970,26039.0
156971,26279.0
156972,26279.0
156973,26279.0
156974,26279.0
156975,26279.0
156976,26279.0
156977,27494.0
156978,27619.0
156979,27768.0
156980,27827.0
156981,27969.0
156982,28097.0
156983,28179.0
156984,28233.0
156985,28317.0
156986,28450.0
156987,28522.0
156988,28522.0
156989,28522.0
156990,28522.0
156991,28522.0
156992,28522.0
156993,28522.0
156994,28994.0
156995,29066.0
156996,29291.0
156997,29291.0
156998,29380.0
156999,29449.0
157000,29488.0
157001,29536.0
157002,29577.0
157003,29634.0
157004,29634.0
157005,29634.0
157006,29765.0
157007,29851.0
157008,29851.0
157009,29933.0
157010,29933.0
157011,29933.0
157012,29933.0
157013,29933.0
157014,30052.0
157015,30078.0
157016,30115.0
157017,30128.0
157018,30128.0
157019,30128.0
157020,30128.0
157021,30205.0
157022,30236.0
157023,30236.0
157024,30284.0
157025,30316.0
157026,30347.0
157027,30364.0
157028,30417.0
157029,30479.0
157030,30479.0
157031,30479.0
157032,30479.0
157033,30540.0
157034,30540.0
157035,30686.0
157036,30686.0
157037,30686.0
157038,30873.0
157039,30873.0
157040,30873.0
157041,30873.0
157042,30989.0
157043,30989.0
157044,30989.0
157045,30989.0
157046,30989.0
157047,30989.0
157048,31147.0
157049,31147.0
157050,31282.0
157051,31407.0
157052,31407.0
157053,31407.0
157054,31407.0
157055,31407.0
157056,31407.0
157057,31833.0
157058,31833.0
157059,31833.0
157060,31833.0
157061,31833.0
157062,31833.0
157063,31833.0
157064,31833.0
157065,31833.0
157066,31833.0
157067,31833.0
157068,31833.0
157069,31833.0
157070,31833.0
157071,32932.0
157072,32932.0
157073,33022.0
157074,33022.0
157075,33022.0
157076,33022.0
157077,33083.0
157078,33157.0
157079,33599.0
157080,33673.0
157081,33673.0
157082,33673.0
157083,33673.0
157084,33891.0
157085,33944.0
157086,33944.0
157087,33944.0
157088,33944.0
157089,33944.0
157090,33944.0
157091,33944.0
157092,34082.0
157093,34461.0
157094,34461.0
157095,34461.0
157096,34461.0
157097,34889.0
157098,34889.0
157099,34889.0
157100,34889.0
157101,34889.0
157102,34889.0
157103,34889.0
157104,34889.0
157105,34889.0
157106,34889.0
157107,34889.0
157108,34889.0
157109,34889.0
157110,34889.0
157111,34889.0
157112,34889.0
157113,34889.0
157114,34889.0
157115,35289.0
157116,35289.0
157117,35289.0
157118,35495.0
157119,35512.0
157120,35537.0
157121,35656.0
157122,35656.0
157123,35656.0
157124,35656.0
157125,36004.0
157126,36004.0
157127,36122.0
157128,36203.0
157129,36203.0
157130,36203.0
157131,36203.0
157132,36304.0
157133,36304.0
157134,36304.0
157135,36347.0
157136,36347.0
157137,36347.0
157138,36347.0
157139,36347.0
157140,36347.0
157141,36522.0
157142,36558.0
157143,36574.0
157144,36574.0
157145,36574.0
157146,36620.0
157147,36620.0
157148,36658.0
157149,36658.0
157150,36658.0
157151,36658.0
157152,36658.0
157153,36709.0
157154,36799.0
157155,36805.0
157156,36805.0
157157,36805.0
157158,36805.0
157159,36805.0
157160,36805.0
157161,36805.0
157162,36805.0
157163,36986.0
157164,36986.0
157165,36986.0
157166,36986.0
157167,37138.0
157168,37138.0
157169,37138.0
157170,37138.0
157171,37138.0
157172,37138.0
157173,37138.0
157174,37138.0
157175,37138.0
157176,37138.0
157177,37138.0
157178,37138.0
157179,37138.0
157180,37138.0
157181,37138.0
157182,37138.0
157183,37138.0
157184,37138.0
157185,37138.0
157186,37138.0
157187,37138.0
157188,37138.0
157189,37528.0
157190,37528.0
157191,37532.0
157192,37543.0
157193,37543.0
157194,37543.0
157195,37556.0
157196,37556.0
157197,37616.0
157198,37616.0
157199,37620.0
157200,37620.0
157201,37620.0
157202,37639.0
157203,37648.0
157204,37662.0
157205,37698.0
157206,37699.0
157207,37699.0
157208,37699.0
157209,37708.0
157210,37709.0
157211,37709.0
157212,37711.0
157213,37886.0
157214,37886.0
157215,37886.0
157216,37873.0
157217,37875.0
157218,37877.0
157219,37931.0
157220,37931.0
157221,37931.0
157222,37931.0
157223,37951.0
157224,37951.0
157225,37951.0
157226,37995.0
157227,37995.0
157228,37995.0
157229,37995.0
157230,38041.0
157231,38042.0
157232,38050.0
157233,38077.0
157234,38077.0
157235,38077.0
157236,38077.0
157237,38201.0
157238,38217.0
157239,38245.0
157240,38283.0
157241,38283.0
157242,38283.0
157243,38283.0
157244,38345.0
157245,38632.0
157246,38665.0
157247,38670.0
157248,38746.0
157249,38824.0
157250,38824.0
157251,38827.0
157252,38884.0
157253,39119.0
157254,39416.0
157255,39416.0
157256,39550.0
157257,39550.0
157258,39839.0
157259,39839.0
157260,39839.0
157261,40084.0
157262,40084.0
157263,40238.0
157264,40238.0
157265,40433.0
157266,40433.0
157267,40433.0
157268,40433.0
157269,40433.0
157270,40433.0
157271,40433.0
157272,40433.0
157273,40433.0
157274,40433.0
157275,40433.0
157276,40433.0
157277,40433.0
157278,40433.0
157279,40433.0
157280,41019.0
157281,41019.0
157282,41093.0
157283,41093.0
157284,41093.0
157285,41093.0
157286,41309.0
157287,41309.0
157288,41351.0
157289,41558.0
157290,41558.0
157291,41558.0
157292,41558.0
157293,41822.0
157294,41890.0
157295,41959.0
157296,42056.0
157297,42056.0
157298,42056.0
157299,42056.0
157300,42826.0
157301,43084.0
157302,43229.0
157303,43489.0
157304,43489.0
157305,43489.0
157306,43489.0
157307,44170.0
157308,44170.0
157309,44406.0
157310,44406.0
157311,44529.0
157312,44529.0
157313,44529.0
157314,44877.0
157315,45112.0
157316,45112.0
157317,45112.0
157318,45112.0
157319,45112.0
157320,45112.0
157321,45901.0
157322,45901.0
157323,46037.0
157324,46100.0
157325,46100.0
157326,46100.0
157327,46100.0
157328,46166.0
157329,46292.0
157330,46518.0
157331,46518.0
157332,46518.0
157333,46518.0
157334,46518.0
157335,46518.0
157336,47272.0
157337,47272.0
157338,47443.0
157339,47443.0
157340,47443.0
157341,47443.0
157342,48355.0
157343,48813.0
157344,49096.0
157345,49916.0
157346,50111.0
157347,50984.0
157348,50984.0
157349,51802.0
157350,52345.0
157351,53080.0
157352,53959.0
157353,53959.0
157354,53959.0
157355,53959.0
157356,55149.0
157357,55833.0
157358,56595.0
157359,57106.0
157360,57106.0
157361,57106.0
157362,57106.0
157363,57632.0
157364,58208.0
157365,58623.0
157366,58874.0
157367,58874.0
157368,58874.0
157369,58874.0
157370,59194.0
157371,59294.0
157372,59345.0
157373,59455.0
157374,59525.0
157375,59631.0
157376,59631.0
157377,59903.0
157378,59903.0
157379,59939.0
157380,59939.0
157381,59939.0
157382,59939.0
157383,59939.0
157384,61223.0
157385,61251.0
157386,61350.0
157387,61376.0
157388,61376.0
157389,61376.0
157390,61376.0
157391,61458.0
157392,61488.0
157393,61512.0
157394,61554.0
157395,61569.0
157396,61569.0
157397,61569.0
157398,61625.0
157399,61631.0
157400,61643.0
157401,61643.0
157402,61655.0
157403,61655.0
157404,61655.0
157405,61713.0
157406,61715.0
157407,61715.0
157408,61775.0
157409,61775.0
157410,61775.0
157411,61775.0
157412,61842.0
157413,61853.0
157414,61862.0
157415,61862.0
157416,61889.0
157417,61889.0
157418,61889.0
157419,61916.0
157420,61929.0
157421,61929.0
157422,61955.0
157423,61955.0
157424,61955.0
157425,61955.0
157426,61966.0
157427,61987.0
157428,61987.0
157429,61987.0
157430,61987.0
157431,61987.0
157432,61987.0
157433,62034.0
157434,62034.0
157435,62057.0
157436,62057.0
157437,62057.0
157438,62057.0
157439,62057.0
157440,62057.0
157441,62079.0
157442,62079.0
157443,62084.0
157444,62093.0
157445,62093.0
157446,62093.0
157447,62093.0
157448,62117.0
157449,62117.0
157450,62117.0
157451,62117.0
157452,62117.0
157453,62117.0
157454,62117.0
157455,62117.0
157456,1.0
157457,1.0
157458,1.0
157459,1.0
157460,1.0
157461,1.0
157462,4.0
157463,4.0
157464,5.0
157465,5.0
157466,7.0
157467,8.0
157468,8.0
157469,8.0
157470,8.0
157471,8.0
157472,8.0
157473,9.0
157474,10.0
157475,10.0
157476,10.0
157477,10.0
157478,10.0
157479,10.0
157480,10.0
157481,10.0
157482,10.0
157483,10.0
157484,10.0
157485,10.0
157486,10.0
157487,10.0
157488,10.0
157489,10.0
157490,10.0
157491,10.0
157492,10.0
157493,10.0
157494,10.0
157495,10.0
157496,10.0
157497,10.0
157498,10.0
157499,10.0
157500,10.0
157501,10.0
157502,10.0
157503,10.0
157504,10.0
157505,10.0
157506,10.0
157507,10.0
157508,10.0
157509,10.0
157510,10.0
157511,10.0
157512,10.0
157513,10.0
157514,10.0
157515,10.0
157516,10.0
157517,10.0
157518,10.0
157519,10.0
157520,10.0
157521,11.0
157522,11.0
157523,11.0
157524,11.0
157525,11.0
157526,11.0
157527,11.0
157528,11.0
157529,11.0
157530,12.0
157531,12.0
157532,12.0
157533,14.0
157534,23.0
157535,44.0
157536,54.0
157537,74.0
157538,82.0
157539,90.0
157540,100.0
157541,122.0
157542,128.0
157543,137.0
157544,144.0
157545,168.0
157546,187.0
157547,196.0
157548,208.0
157549,229.0
157550,236.0
157551,261.0
157552,277.0
157553,293.0
157554,303.0
157555,314.0
157556,319.0
157557,319.0
157558,357.0
157559,373.0
157560,389.0
157561,467.0
157562,490.0
157563,501.0
157564,515.0
157565,535.0
157566,547.0
157567,561.0
157568,565.0
157569,594.0
157570,614.0
157571,634.0
157572,665.0
157573,694.0
157574,726.0
157575,741.0
157576,741.0
157577,780.0
157578,801.0
157579,837.0
157580,904.0
157581,943.0
157582,1001.0
157583,1029.0
157584,1079.0
157585,1131.0
157586,1176.0
157587,1234.0
157588,1305.0
157589,1381.0
157590,1439.0
157591,1483.0
157592,1510.0
157593,1607.0
157594,1607.0
157595,1650.0
157596,1760.0
157597,1849.0
157598,1893.0
157599,1981.0
157600,2050.0
157601,2096.0
157602,2203.0
157603,2306.0
157604,2391.0
157605,2489.0
157606,2559.0
157607,2653.0
157608,2761.0
157609,2838.0
157610,2961.0
157611,3016.0
157612,3077.0
157613,3216.0
157614,3295.0
157615,3366.0
157616,3460.0
157617,3569.0
157618,3607.0
157619,3632.0
157620,3698.0
157621,3724.0
157622,3793.0
157623,3848.0
157624,3954.0
157625,4009.0
157626,4034.0
157627,4089.0
157628,4149.0
157629,4215.0
157630,4252.0
157631,4320.0
157632,4346.0
157633,4360.0
157634,4419.0
157635,4447.0
157636,4477.0
157637,4529.0
157638,4579.0
157639,4582.0
157640,4611.0
157641,4625.0
157642,4645.0
157643,4671.0
157644,4691.0
157645,4709.0
157646,4723.0
157647,4740.0
157648,4759.0
157649,4779.0
157650,4789.0
157651,4817.0
157652,4831.0
157653,4835.0
157654,4836.0
157655,4863.0
157656,4877.0
157657,4891.0
157658,4899.0
157659,4924.0
157660,4941.0
157661,4954.0
157662,4965.0
157663,4979.0
157664,5004.0
157665,5018.0
157666,5035.0
157667,5051.0
157668,5058.0
157669,5072.0
157670,5083.0
157671,5094.0
157672,5113.0
157673,5123.0
157674,5130.0
157675,5133.0
157676,5144.0
157677,5150.0
157678,5154.0
157679,5155.0
157680,5166.0
157681,5170.0
157682,5180.0
157683,5187.0
157684,5192.0
157685,5197.0
157686,5201.0
157687,5203.0
157688,5210.0
157689,5212.0
157690,5218.0
157691,5220.0
157692,5225.0
157693,5227.0
157694,5234.0
157695,5239.0
157696,5241.0
157697,5245.0
157698,5254.0
157699,5261.0
157700,5268.0
157701,5274.0
157702,5274.0
157703,5275.0
157704,5278.0
157705,5282.0
157706,5284.0
157707,5289.0
157708,5295.0
157709,5296.0
157710,5297.0
157711,5300.0
157712,5305.0
157713,5307.0
157714,5311.0
157715,5312.0
157716,5312.0
157717,5312.0
157718,5319.0
157719,5320.0
157720,5322.0
157721,5322.0
157722,5324.0
157723,5324.0
157724,5325.0
157725,5326.0
157726,5333.0
157727,5337.0
157728,5339.0
157729,5340.0
157730,5353.0
157731,5359.0
157732,5381.0
157733,5401.0
157734,5428.0
157735,5459.0
157736,5511.0
157737,5552.0
157738,5583.0
157739,5669.0
157740,5734.0
157741,5810.0
157742,5880.0
157743,5938.0
157744,5978.0
157745,6013.0
157746,6098.0
157747,6181.0
157748,6210.0
157749,6277.0
157750,6343.0
157751,6393.0
157752,6493.0
157753,6586.0
157754,6666.0
157755,6750.0
157756,6854.0
157757,6948.0
157758,7008.0
157759,7064.0
157760,7178.0
157761,7247.0
157762,7300.0
157763,7409.0
157764,7469.0
157765,7527.0
157766,7624.0
157767,7709.0
157768,7783.0
157769,7880.0
157770,7945.0
157771,8000.0
157772,8057.0
157773,8112.0
157774,8174.0
157775,8243.0
157776,8293.0
157777,8364.0
157778,8403.0
157779,8438.0
157780,8449.0
157781,8497.0
157782,8556.0
157783,8595.0
157784,8619.0
157785,8650.0
157786,8671.0
157787,8690.0
157788,8710.0
157789,8739.0
157790,8765.0
157791,8778.0
157792,8794.0
157793,8803.0
157794,8811.0
157795,8820.0
157796,8832.0
157797,8838.0
157798,8854.0
157799,8856.0
157800,8868.0
157801,8869.0
157802,8880.0
157803,8892.0
157804,8901.0
157805,8913.0
157806,8919.0
157807,8929.0
157808,8933.0
157809,8939.0
157810,8953.0
157811,8959.0
157812,8966.0
157813,8971.0
157814,8977.0
157815,8980.0
157816,8985.0
157817,8990.0
157818,8997.0
157819,9012.0
157820,9022.0
157821,9024.0
157822,9028.0
157823,9034.0
157824,9042.0
157825,9049.0
157826,9055.0
157827,9061.0
157828,9066.0
157829,9067.0
157830,9074.0
157831,9077.0
157832,9085.0
157833,9088.0
157834,9095.0
157835,9097.0
157836,9104.0
157837,9109.0
157838,9122.0
157839,9122.0
157840,9130.0
157841,9153.0
157842,9163.0
157843,9174.0
157844,9184.0
157845,9200.0
157846,9254.0
157847,9265.0
157848,9278.0
157849,9302.0
157850,9316.0
157851,9363.0
157852,9417.0
157853,9458.0
157854,9496.0
157855,9545.0
157856,9581.0
157857,9581.0
157858,9687.0
157859,9791.0
157860,9865.0
157861,9932.0
157862,9996.0
157863,10045.0
157864,10081.0
157865,10157.0
157866,10218.0
157867,10286.0
157868,10363.0
157869,10428.0
157870,10489.0
157871,10543.0
157872,10623.0
157873,10696.0
157874,10816.0
157875,10933.0
157876,11020.0
157877,11112.0
157878,11213.0
157879,11306.0
157880,11427.0
157881,11572.0
157882,11707.0
157883,11828.0
157884,11950.0
157885,12107.0
157886,12251.0
157887,12409.0
157888,12571.0
157889,12742.0
157890,12928.0
157891,13111.0
157892,13302.0
157893,13495.0
157894,13720.0
157895,14012.0
157896,14305.0
157897,14515.0
157898,14764.0
157899,14954.0
157900,15128.0
157901,15428.0
157902,15676.0
157903,16009.0
157904,16292.0
157905,16541.0
157906,16786.0
157907,17041.0
157908,17313.0
157909,17546.0
157910,17799.0
157911,18110.0
157912,18372.0
157913,18599.0
157914,18825.0
157915,19108.0
157916,19361.0
157917,19576.0
157918,19748.0
157919,20025.0
157920,20141.0
157921,20298.0
157922,20549.0
157923,20723.0
157924,20911.0
157925,21060.0
157926,21249.0
157927,21360.0
157928,21519.0
157929,21732.0
157930,21936.0
157931,22063.0
157932,22203.0
157933,22380.0
157934,22465.0
157935,22581.0
157936,22788.0
157937,22997.0
157938,23169.0
157939,23293.0
157940,23383.0
157941,23463.0
157942,23594.0
157943,23716.0
157944,23861.0
157945,24055.0
157946,24176.0
157947,24272.0
157948,24312.0
157949,24435.0
157950,24490.0
157951,24573.0
157952,24689.0
157953,24797.0
157954,24875.0
157955,24903.0
157956,25028.0
157957,25118.0
157958,25218.0
157959,25287.0
157960,25351.0
157961,25402.0
